,id,name,tag_1,tag_2,tag_3,all_tags,peak_year,listen_count
14530,14530,Hall of Dreams,metal,rock,blackhalo,"['metal', 'rock', 'progressivemetal', 'symphonicmetal', 'rockandroll', 'epic', 'heavymetal', 'progressiverock', 'melodicmetal', 'helloween', 'progressive', 'powermetal', 'rocknroll', 'epica', 'kamelot', 'queensryche', 'tobiassammet', 'ghostopera', 'avantasia', 'karma', 'blackhalo', 'rhapsody']",2009,1
14531,14531,Everlasting Will,rock,rockandroll,progressiverock,"['rock', 'rockandroll', 'progressiverock', 'canadian', 'rocknroll', 'unsigned', 'independent']",2009,1
14532,14532,Destin Road,dance,rock,canadian,"['dance', 'rock', 'canadian', 'euro', 'unsigned', 'independent']",2009,1
14533,14533,Inner Place,electronic,dance,electronica,"['electronic', 'dance', 'electronica', 'canadian', 'dancemusic', 'euro', 'unsigned', 'independent', 'thislight']",2009,1
14534,14534,Yahel,psychedelic,progressivetrance,psytrance,"['psychedelic', 'progressivetrance', 'psytrance', 'goa', 'psychedelictrance', 'fullon', 'trance']",2006,1
14535,14535,S.U.N. Project,psychedelictrance,thislight,psychedelictrance,"['psychedelictrance', 'thislight']",2007,1
14536,14536,Slave to the System,no_tags,,,[],2004,1
14537,14537,Cosmosis,electronic,psychedelic,trance,"['electronic', 'psychedelic', 'trance', 'electronica', 'psytrance', 'goa', 'psychedelictrance']",2008,1
14538,14538,Lost Buddha,trance,trance,trance,['trance'],2009,1
14539,14539,Luisa Mandou um Beijo,brazilian,indie,femalevocalists,"['indie', 'femalevocalists', 'indiepop', 'brazilian']",2009,2
14540,14540,The Bloody Irish Boys,punk,punkrock,irish,"['punk', 'punkrock', 'irish', 'folkpunk']",2008,1
14541,14541,Brakes,party,party,party,['party'],2008,1
14542,14542,Chat,recos,recos,recos,['recos'],2011,1
14543,14543,JosÃ©phine Baker,jazz,femalevocalists,30s,"['jazz', '30s', 'femalevocalists', 'love']",2010,1
14544,14544,FrÃ©hel,no_tags,,,[],2004,2
14545,14545,Perry Como,50s,christmasblend,beautiful,"['christmasblend', 'beautiful', 'american', 'malevocalists', 'soul', 'happy', 'cover', '50s', 'fifties', 'old', '1950s', '40s', '1940s']",2010,1
14546,14546,Thanos Petrelis,no_tags,,,[],2004,1
14547,14547,Boom Boom Satellites,check,berepguestdjclosedmouth239645,electronic,"['check', 'berepguestdjclosedmouth239645', 'electronic']",2006,1
14548,14548,Polly Scattergood,femalevocalists,indie,avantgarde,"['femalevocalists', 'indie', 'avantgarde']",2009,1
14549,14549,Dismantled,ebm,industrial,electronic,"['ebm', 'industrial', 'electronic', 'synthpop', 'futurepop']",2010,1
14550,14550,Hora,visualkei,jelectro,visualkei,"['visualkei', 'jelectro']",2009,2
14551,14551,2gether,no_tags,,,[],2004,1
14552,14552,Philipp Poisel,singersongwriter,feelgood,german,"['singersongwriter', 'feelgood', 'german', 'seenlive', 'acoustic', 'live', 'piano', 'cover', 'powerful', 'makesmesmile', 'makesmecry', 'makesmewannadance']",2011,1
14553,14553,Alin Coen Band,pop,seenlive,femalevocalists,"['pop', 'seenlive', 'femalevocalists', 'singersongwriter', 'acoustic', 'folk', 'makesmesmile', 'makesmecry']",2011,1
14554,14554,Evelyn Evelyn,indie,indierock,cabaret,"['indie', 'indierock', 'cabaret', 'makesmecry', 'poem']",2009,1
14555,14555,Miss Emily Brown,jazz,seenlive,femalevocalists,"['jazz', 'seenlive', 'femalevocalists', 'singersongwriter', 'folk', 'canadian', 'rhythmic']",2011,1
14556,14556,Jennifer Rostock,rock,femalevocalists,indie,"['rock', 'indie', 'femalevocalists', 'german', 'germany']",2010,1
14557,14557,Florian Ostertag,german,seenlive,singersongwriter,"['german', 'seenlive', 'singersongwriter', 'acoustic', 'mellow']",2011,1
14558,14558,GrossstadtgeflÃ¼ster,electroclash,electronic,german,"['electroclash', 'electronic', 'german']",2010,1
14559,14559,pornophonique,german,8bit,german,"['german', '8bit']",2009,1
14560,14560,KÃ¶nig der LÃ¶wen,soundtrack,soundtrack,soundtrack,['soundtrack'],2010,1
14561,14561,Bo Diddley,blues,rocknroll,rock,"['rockandroll', 'guitar', 'rocknroll', 'rock', 'soul', 'blues', 'chicagoblues', 'instrumentalfunk', '50s', 'halloween', 'bestsongsofthe50s', 'blue', 'openedashowwithboyearsagohimandabongoshakerhadafantasticsoundfineshowmandickyd', 'rhythmandblues']",2009,1
14562,14562,Sigh,blackmetal,avantgardemetal,avantgarde,"['blackmetal', 'avantgardemetal', 'avantgarde', 'progressivemetal']",2007,1
14563,14563,Place Vendome,no_tags,,,[],2004,1
14564,14564,ì´ë°ì¬,no_tags,,,[],2004,1
14565,14565,Subterranean Masquerade,avantgardemetal,progressivemetal,jazz,"['avantgardemetal', 'progressivemetal', 'jazz', 'psychedelic', 'progressiverock', 'progressive']",2010,1
14566,14566,Moon Safari,no_tags,,,[],2004,1
14567,14567,Bogdan Raczynski,idm,experimental,electronic,"['experimental', 'idm', 'electronic', 'screamo', 'spiritual', 'braindance', 'psychosis', 'tron']",2008,1
14568,14568,Jello,berepshowsthelove,check,berepshowsthelove,"['berepshowsthelove', 'check']",2006,1
14569,14569,Ceephax,idm,idm,idm,['idm'],2008,1
14570,14570,FunkstÃ¶rung,idm,essentialinstrumentalversions,myfavoritesongs,"['idm', 'essentialinstrumentalversions', 'myfavoritesongs']",2008,1
14571,14571,Phoenecia,idm,idm,idm,['idm'],2008,1
14572,14572,"Aphex Twin, Drukqs",no_tags,,,[],2004,1
14573,14573,"Daft Punk, Alive 2007 (live)",no_tags,,,[],2004,1
14574,14574,"Belleruche, Turntable Soul Music",no_tags,,,[],2004,1
14575,14575,Xela,idm,ambient,chillzone,"['chillzone', 'ambient', 'electronic', 'experimental', 'minimal', 'idm', 'electronica', 'glitch', 'citycentreoffices', 'typerecords']",2007,1
14576,14576,Plaid & Bob Jaroc,idm,electronic,idm,"['electronic', 'idm']",2008,1
14577,14577,Ceephax Acid Crew,electronic,idm,electronic,"['electronic', 'idm']",2007,1
14578,14578,Mira Calix,idm,warp,check,"['idm', 'warp', 'check', 'electronic', 'ironjesus']",2008,1
14579,14579,Devilish,no_tags,,,[],2004,1
14580,14580,ÐÐ¸ÑÐ°Ð¹,no_tags,,,[],2004,1
14581,14581,Halifax,rock,punk,halifax,"['rock', 'punk', 'halifax']",2010,1
14582,14582,Filipe Guerra,pop,dance,house,"['pop', 'dance', 'house', 'singersongwriter', 'electropop', 'malevocalists', 'dancepop', 'club', 'popmusic']",2010,1
14583,14583,Lady GaGa Feat. Akon & Kardin,no_tags,,,[],2004,1
14584,14584,House Boulevard,housemusic,electronic,dance,"['housemusic', 'electronic', 'dance', 'femalevocalists']",2009,1
14585,14585,çç½®æå®,jpop,japanese,dance,"['jpop', 'japanese', 'dance', 'femalevocalists', 'anime', 'asian', '2008', 'japanesepop', 'japanesemusic', 'jmusic', 'namitamaki', 'trance']",2010,2
14586,14586,Joey Ramone,punk,punkrock,cover,"['justmakesyoufeelgood', 'punk', 'rock', 'punkrock', 'cover', 'poppunk']",2008,1
14587,14587,Dakota Fanning,no_tags,,,[],2004,1
14588,14588,A Smile from the Trenches,posthardcore,emotionalhardcore,posthardcore,"['posthardcore', 'emotionalhardcore']",2008,1
14589,14589,Kany GarcÃ­a,no_tags,,,[],2004,1
14590,14590,Ekhymosis,juanes,juanes,juanes,['juanes'],2010,1
14591,14591,Carlos Vives,latin,spanish,colombia,"['latin', 'spanish', 'colombia']",2010,1
14592,14592,Grupo Niche,rain,salsa,niche,"['rain', 'salsa', 'niche']",2009,1
14593,14593,Fonseca,no_tags,,,[],2004,1
14594,14594,Bacilos,latin,epicallyromantic,goodoldtimes,"['latin', 'epicallyromantic', 'goodoldtimes', 'songsisingwithmymom', '2005', 'myfavsongs']",2008,1
14595,14595,Sukhwinder Singh,no_tags,,,[],2004,1
14596,14596,AndrÃ©s Cepeda,no_tags,,,[],2004,1
14597,14597,Franz Joseph Haydn,classical,instrumental,classical,"['classical', 'instrumental']",2010,2
14598,14598,A Dos Velas,gente,megusta,gente,"['gente', 'megusta']",2008,1
14599,14599,Fruko y Sus Tesos,latin,salsa,colombia,"['latin', 'salsa', 'colombia', 'latino']",2010,1
14600,14600,Gilberto Santa Rosa,latin,salsaromantica,latin,"['latin', 'salsaromantica']",2010,1
14601,14601,Los de Adentro,no_tags,,,[],2004,1
14602,14602,Lluvia del Pop,no_tags,,,[],2004,1
14603,14603,JJ72,indierock,indierock,indierock,['indierock'],2010,1
14604,14604,Mother Mother,iamcanadian,seenlive,canadian,"['iamcanadian', 'seenlive', 'canadian']",2008,2
14605,14605,Computerclub,no_tags,,,[],2004,1
14606,14606,Shannon Noll,pop,pop,pop,['pop'],2008,1
14607,14607,Anna Bergendahl,no_tags,,,[],2004,1
14608,14608,Declan,no_tags,,,[],2004,1
14609,14609,Bryan Rice,no_tags,,,[],2004,1
14610,14610,Timoteij,no_tags,,,[],2004,1
14611,14611,Brinck,no_tags,,,[],2004,1
14612,14612,MÄºns ZelmerlÃ¶v,no_tags,,,[],2004,1
14613,14613,State of Shock,hardrock,hardrock,hardrock,['hardrock'],2009,1
14614,14614,Alex Goot,no_tags,,,[],2004,1
14615,14615,Dyego Alves,sertanejo,sertanejo,sertanejo,['sertanejo'],2011,1
14616,14616,Emir,no_tags,,,[],2004,1
14617,14617,Bobby Darin,jazz,oldies,holidaysoundtrack,"['holidaysoundtrack', 'jazz', 'oldies', 'soundtrack', 'rocknroll', 'peace', 'bestsongsofthe60s', 'bestsongsofthe50s', 'oscarwinningsongs', 'pop', 'malevocalists', '50s']",2010,1
14618,14618,Rachel's,postrock,experimental,instrumental,"['experimental', 'postrock', 'instrumental', 'classical', 'ambient', 'instrumentalmusicthatmakesyoufeelgrouptagradio', 'piano']",2009,1
14619,14619,The Softies,alternative,femalevocalists,alternative,"['alternative', 'femalevocalists']",2009,1
14620,14620,Danielle Ate the Sandwich,no_tags,,,[],2004,1
14621,14621,Magnetik,no_tags,,,[],2004,1
14622,14622,Milla,pop,experimental,femalevocalist,"['pop', 'experimental', 'femalevocalist', 'alternative', 'femalevocalists', 'singersongwriter', 'folk']",2008,1
14623,14623,Zuzana SmatanovÃ¡,no_tags,,,[],2004,1
14624,14624,Khoiba,electronic,femalevocalists,electronic,"['electronic', 'femalevocalists']",2008,2
14625,14625,Holly Brook,indie,pop,singersongwriter,"['pop', 'singersongwriter', 'acoustic', 'indie', 'femalevocalists']",2008,1
14626,14626,DVA,no_tags,,,[],2004,1
14627,14627,Wren,no_tags,,,[],2004,1
14628,14628,Kazety,no_tags,,,[],2004,1
14629,14629,Aneta LangerovÃ¡,pop,pop,pop,['pop'],2010,1
14630,14630,The Faders,poprock,singalong,iaminlovewiththissong,"['poprock', 'singalong', 'iaminlovewiththissong', 'hyper', 'poppunk']",2008,1
14631,14631,Cake Bake Betty,twee,twee,twee,['twee'],2009,1
14632,14632,Killaz Group,no_tags,,,[],2004,1
14633,14633,Macca Squad,no_tags,,,[],2004,1
14634,14634,Afro Kolektyw,no_tags,,,[],2004,1
14635,14635,K.A.S.T.A.,no_tags,,,[],2004,1
14636,14636,Noxagt,no_tags,,,[],2004,1
14637,14637,Talbot Tagora,no_tags,,,[],2004,1
14638,14638,Brainiac,american,american,american,['american'],2009,2
14639,14639,Tall Dwarfs,collegerock,newzealandrock,collegerock,"['collegerock', 'newzealandrock']",2006,1
14640,14640,Capitol K,idm,electronic,seenlive,"['idm', 'electronic', 'seenlive', 'electronica', 'band', 'performance', 'todaysart', 'justgoodmusic']",2009,1
14641,14641,John Martyn,skinssoundtrack,folk,favorite,"['skinssoundtrack', 'folk', 'favorite']",2011,1
14642,14642,The Impressions,60s,50s,rhythmandblues,"['60s', '50s', 'rhythmandblues']",2010,1
14643,14643,Al Green,soul,memphissoul,covers,"['soul', 'memphissoul', 'covers', 'miserable', 'house', 'housemd', 'algreen', 'oldies', 'funk', 'american', 'malevocalists']",2008,2
14644,14644,Refrigerator,no_tags,,,[],2004,1
14645,14645,Land of the Loops,american,american,american,['american'],2009,1
14646,14646,Depth Charge,no_tags,,,[],2004,1
14647,14647,Shoshana Bean,no_tags,,,[],2004,1
14648,14648,Annalene Beechey,no_tags,,,[],2004,1
14649,14649,New Broadway Cast,no_tags,,,[],2004,1
14650,14650,Julie Atherton,no_tags,,,[],2004,1
14651,14651,Erik og Kriss,rap,rap,rap,['rap'],2008,1
14652,14652,Tim Prottey-Jones,no_tags,,,[],2004,1
14653,14653,"Dolly Parton, Loretta Lynn & Tammy Wynette",no_tags,,,[],2004,1
14654,14654,Kerry Ellis,no_tags,,,[],2004,1
14655,14655,Anne Murray,pop,easylistening,memories,"['pop', 'easylistening', 'memories']",2010,1
14656,14656,Wicked the Musical,no_tags,,,[],2004,1
14657,14657,Stuart Matthew Price,no_tags,,,[],2004,1
14658,14658,The Hives & Cyndi Lauper,pottymouth,pottymouth,pottymouth,['pottymouth'],2008,1
14659,14659,Avenue Q,femalevocalist,soundtrack,broadway,"['femalevocalist', 'soundtrack', 'broadway', 'malevocalist']",2009,1
14660,14660,Rebecca Caine,no_tags,,,[],2004,1
14661,14661,"Meryl Streep, Julie Walters, Christine Baranski",no_tags,,,[],2004,1
14662,14662,Julia Murney,no_tags,,,[],2004,1
14663,14663,Hair Original Broadway Cast,no_tags,,,[],2004,1
14664,14664,Louise Dearman,no_tags,,,[],2004,1
14665,14665,Stuart Matthew Price and Louise Dearman,no_tags,,,[],2004,1
14666,14666,Alex Swings Oscar Sings!,pop,german,eurovision,"['pop', 'german', 'eurovision', 'eurovisionsongcontest']",2010,1
14667,14667,ÐÐ½Ñ ÐÐ¾ÑÐ°Ðº,ukrainian,ukrainian,ukrainian,['ukrainian'],2011,1
14668,14668,Erik GrÃ¶nwall,thebeatles,thebeatles,thebeatles,['thebeatles'],2010,1
14669,14669,"Alex Swings, Oscar Sings!",no_tags,,,[],2004,1
14670,14670,GReeeeN,0playyet,0playyet,0playyet,['0playyet'],2010,1
14671,14671,Martin Kember,rnb,rnb,rnb,['rnb'],2010,1
14672,14672,The Republic Tigers,indierock,rockvilleca,playlist,"['indierock', 'rockvilleca', 'playlist', 'therepublictigers', 'fave', 'gossipgirl']",2009,1
14673,14673,Eva Avila,pop,femalevocalists,canadian,"['pop', 'femalevocalists', 'canadian', 'idols']",2007,1
14674,14674,S Club 8,pop,pop,pop,['pop'],2006,1
14675,14675,Vera Loca,rockgaucho,riograndedosul,rockgaucho,"['rockgaucho', 'riograndedosul']",2008,2
14676,14676,TNT,80s,hardrock,brazilian,"['80s', 'hardrock', 'brazilian', 'rockgaucho', 'riograndedosul']",2008,1
14677,14677,BOAT,japanese,berepguestdjclosedmouth239645,japanese,"['japanese', 'berepguestdjclosedmouth239645']",2006,1
14678,14678,Pull Down,riograndedosul,fossa,riograndedosul,"['riograndedosul', 'fossa']",2008,1
14679,14679,Jonezetta,no_tags,,,[],2004,1
14680,14680,The Rocking Horse Winner,no_tags,,,[],2004,1
14681,14681,Bambix,punkrock,femalevocalists,punk,"['punkrock', 'femalevocalists', 'punk', 'hardcore', 'bestbands']",2008,1
14682,14682,Lifestream,posthardcore,rock,love,"['rock', 'alternativerock', 'alternative', 'indie', 'indierock', 'grunge', 'screamo', 'posthardcore', 'amazing', 'favourites', 'love', 'brasil', 'guitar', 'totalmentefoda', 'makesmewannakicksomeonesass', 'bestbands', 'fckinggood', 'makesmewannapunchsomeone']",2007,1
14683,14683,Secret Lives of the Freemasons,screamo,hardcore,rock,"['screamo', 'hardcore', 'rock', 'indie', 'posthardcore', 'makesmewannapunchpeopleforfun', 'pradeixardebomhumor']",2007,1
14684,14684,Noise Ratchet,rock,indie,makesmewannakicksomeonesass,"['rock', 'indie', 'makesmewannakicksomeonesass', 'bestbands']",2009,1
14685,14685,Tuia E Os Transmissores,rock,favourites,totalmentefoda,"['rock', 'favourites', 'totalmentefoda', 'bestbands', 'fckinggood']",2007,1
14686,14686,Comma,no_tags,,,[],2004,1
14687,14687,Echoplex,no_tags,,,[],2004,1
14688,14688,Rivets,90s,classic,brasil,"['90s', 'classic', 'brasil', 'melodichardcore', 'bestbands']",2007,1
14689,14689,Pulsaris,no_tags,,,[],2004,1
14690,14690,Chris Wollard & The Ship Thieves,no_tags,,,[],2004,1
14691,14691,Vendetta Red,no_tags,,,[],2004,1
14692,14692,Nipshot,no_tags,,,[],2004,1
14693,14693,eau bouili et poison,rock,indie,totalmentefoda,"['rock', 'indie', 'totalmentefoda', 'makesmewannakicksomeonesass']",2009,1
14694,14694,Thiago Milani,no_tags,,,[],2004,1
14695,14695,Skin,alternativerock,femalevocalists,rock,"['rock', 'alternativerock', 'alternative', 'femalevocalists', 'singersongwriter', 'british']",2010,2
14696,14696,Tired Pony,newestobsession,newestobsession,newestobsession,['newestobsession'],2010,1
14697,14697,Eagle Scout,rock,rock,rock,['rock'],2010,1
14698,14698,Middle Class Rut,alternativerock,alternativerock,alternativerock,['alternativerock'],2011,1
14699,14699,Blood Command,rock,rock,rock,['rock'],2010,1
14700,14700,Attack! Attack!,rock,poppunk,rock,"['rock', 'poppunk']",2010,2
14701,14701,Colonia,croatian,croatian,croatian,['croatian'],2005,1
14702,14702,Andy HunterÂ°,no_tags,,,[],2004,1
14703,14703,Ultrabeat,dance,summer,happy,"['dance', 'summer', 'happy', 'upbeat', 'singalong', 'ilovedancingabouttothislikeacompleteandutteridiot']",2008,1
14704,14704,Filo & Peri,no_tags,,,[],2004,1
14705,14705,Stabilo,alternative,acoustic,canadian,"['alternative', 'acoustic', 'canadian', 'favoritesongs']",2006,1
14706,14706,Thompson,seenlive,croatian,seeninconcert,"['seenlive', 'croatian', 'seeninconcert']",2007,1
14707,14707,Zbigniew HoÅdys,no_tags,,,[],2004,1
14708,14708,Raised By Swans,ambient,atmospheric,melancholic,"['ambient', 'atmospheric', 'melancholic', 'alternative', 'indie', 'postrock', 'beautiful', 'epic', 'shoegaze', 'underrated', 'mellow', 'relaxing', 'inspiring']",2011,1
14709,14709,Various Artists,hiphop,rock,rnb,"['symphonicmetal', 'worldmusic', 'electronica', 'rock', 'classicrock', '60s', 'oldies', '50s', 'political', 'apartheid', 'stevebiko', 'southafrica', 'gregorianchant', 'gregorian', 'alternative', 'femalevocalists', 'hiphop', '420', 'chrisbrown', 'musicabrasileira', 'strondamusic', 'disco', 'sexy', 'rave', 'pop', 'industrial', 'rap', 'rnb', 'traditional', 'halloween', 'tvthemes', 'bestsongsintheworld', 'moviesongs', 'cultmoviesongs', 'ironjesus', 'electronic', 'trance', 'vocaltrance', 'ihopeyougetshot', 'tron', 'lounge', 'classic', 'soul', 'smooth', 'relaxing', 'cool', 'best', 'northafrica', 'maghreb', 'tunisia', 'classichouse', 'ambient', 'shit', 'theworstthingevertohappentomusic', 'trashbagfilledwithvomit', 'comedy', 'abba', 'musical', 'musicals', 'broadway', 'mammamia']",2009,4
14710,14710,Wire Daisies,no_tags,,,[],2004,1
14711,14711,K.C. And The Sunshine,no_tags,,,[],2004,1
14712,14712,Darryl Worley,lovesongs,newcountry,lovesongs,"['lovesongs', 'newcountry']",2010,1
14713,14713,Brother Clyde,southernrock,billyraycyrus,southernrock,"['southernrock', 'billyraycyrus']",2010,1
14714,14714,Miley Cyrus and John Travolta,no_tags,,,[],2004,1
14715,14715,DEPAPEPE,acoustic,guitar,jpopacoustic,"['acoustic', 'guitar', 'jpopacoustic']",2009,1
14716,14716,Edane,no_tags,,,[],2004,1
14717,14717,Karl Sanders,pagan,ambiental,darkambient,"['pagan', 'ambiental', 'darkambient']",2007,1
14718,14718,A Hero A Fake,progressivemetalcore,progressivemetalcore,progressivemetalcore,['progressivemetalcore'],2010,1
14719,14719,Inspirative,no_tags,,,[],2004,1
14720,14720,District 78,no_tags,,,[],2004,1
14721,14721,Dandi Wind,electronic,experimental,urban,"['electronic', 'experimental', 'urban', 'femalevoices']",2010,1
14722,14722,Nicole Scherzinger - Happily Never After ( Written By Ne-yo ) (2007) [www.RnB4U.dl.am],no_tags,,,[],2004,1
14723,14723,Chris Brown - With You (Prod. by StarGate) (2007 Full) [www.RnB4U.dl.am],no_tags,,,[],2004,1
14724,14724,AC,acdc,acdc,acdc,['acdc'],2010,2
14725,14725,Flora Matos,rap,femalevocalists,hiphop,"['rap', 'femalevocalists', 'hiphop', 'brasil', 'brazilianmusic']",2011,1
14726,14726,Nathy MC,no_tags,,,[],2004,1
14727,14727,Bei Maejor,no_tags,,,[],2004,1
14728,14728,Paul & Linda McCartney,classicrock,rock,classicrock,"['rock', 'classicrock']",2010,1
14729,14729,OddziaÅ ZamkniÄty,seenlive,seenlive,seenlive,['seenlive'],2009,1
14730,14730,Obywatel G.C.,no_tags,,,[],2004,1
14731,14731,Skaldowie,no_tags,,,[],2004,1
14732,14732,Cof DaMu,no_tags,,,[],2004,1
14733,14733,Don McLean,classicrock,rock,70s,"['classicrock', 'rock', 'singersongwriter', 'folk', '70s', 'american', 'allthebest', 'bestsongsofthe80s', 'bestsongsofthe70s', 'bestsongsintheworld', 'storytelling']",2009,2
14734,14734,Los Lobos,latin,covers,collegerock,"['covers', 'collegerock', 'rootsrock', 'latin', 'party', 'listenedmorethan10timesinarow', 'rock']",2006,1
14735,14735,Mott the Hoople,rock,classicrock,glamrock,"['glamrock', 'rock', 'classicrock', '70s']",2009,1
14736,14736,The Matrix Reloaded,no_tags,,,[],2004,1
14737,14737,Seychelles,sp,sp,sp,['sp'],2007,2
14738,14738,Mamma Cadela,instrumental,progressiverock,brazil,"['instrumental', 'progressiverock', 'brazil', 'progressive']",2007,2
