,tagID,tagValue
11278,11278,living in the suburbs in the 1980s
11279,11279,hollywood
11280,11280,moms vinyl collection
11281,11281,absoluta -q
11282,11282,aaaaa
11283,11283,romantico
11284,11284,day26
11285,11285,stadium music
11286,11286,forever in a day
11287,11287,making the band 4
11288,11288,girlamazing
11289,11289,heartbroke
11290,11290,smash it up
11291,11291,dj gold
11292,11292,synth-punk
11293,11293,potty mouth
11294,11294,new cross
11295,11295,fuzz
11296,11296,mstrkrft
11297,11297,the smell
11298,11298,toy soldier records
11299,11299,musicteam motivational
11300,11300,helentest1
11301,11301,never have good speakers mattered less
11302,11302,all-girl
11303,11303,remix of health
11304,11304,sugababes
11305,11305,inspirational songs
11306,11306,sexy and fierce
11307,11307,kind of beautiful swoonworthy and timestopping
11308,11308,synth attack
11309,11309,sexy guitar hey
11310,11310,incredibly sexual
11311,11311,jet set radio future
11312,11312,electrolash
11313,11313,ozzy osbourne ozzy metal heavy metal zakk wylde zakk
11314,11314,zakk
11315,11315,ozzy
11316,11316,mike bordin
11317,11317,morumbi
11318,11318,eu fui
11319,11319,raridades
11320,11320,smoking music
11321,11321,guns
11322,11322,axl
11323,11323,9th strikes again
11324,11324,modern day boom bap
11325,11325,unknown gem
11326,11326,premo
11327,11327,just blaze
11328,11328,nigga got socked
11329,11329,best rapper ever
11330,11330,trap musik
11331,11331,thank you based god
11332,11332,grimey
11333,11333,lyrical homicide of 50 cent
11334,11334,epitome of hip hop
11335,11335,sid roams
11336,11336,dj khalil
11337,11337,makes me reminisce
11338,11338,nasty nas
11339,11339,life goes on
11340,11340,diamond head
11341,11341,machine head
11342,11342,black shepherd thrash
11343,11343,deliverance  thrash
11344,11344,metal church
11345,11345,nevermore
11346,11346,marty friedman
11347,11347,cacophony
11348,11348,evildead
11349,11349,kvlt hipster metulz
11350,11350,avenger of blood
11351,11351,attacker
11352,11352,beautfiul intro
11353,11353,nothing is better than this
11354,11354,i love this
11355,11355,in love
11356,11356,soo much win
11357,11357,80s pop metal
11358,11358,electro-folk
11359,11359,electronic hardcore
11360,11360,brown
11361,11361,glitchcore
11362,11362,metro downtempo
11363,11363,late night
11364,11364,disco bullshit
11365,11365,tekk
11366,11366,tekkno
11367,11367,weekly top tracks
11368,11368,weekly top artists
11369,11369,essential madonna
11370,11370,brings out the kid in me
11371,11371,powerfull voices
11372,11372,hecho en mexico
11373,11373,cocksucker
11374,11374,tianguiscore
11375,11375,tinosoft
11376,11376,puta de mierda ojala y te mueras con un pinche dildo electrico atorado en tu ronosa pucha
11377,11377,pasito duranguense
11378,11378,best free stuff
11379,11379,albums i bought
11380,11380,mexican folk
11381,11381,este disco me hace sentir un orgasmo
11382,11382,mexicano
11383,11383,duranguense
11384,11384,xd
11385,11385,una mamada
11386,11386,huapango
11387,11387,todaysart
11388,11388,the hague
11389,11389,just good music
11390,11390,underground resistance
11391,11391,club transmediale
11392,11392,bunker
11393,11393,den haag
11394,11394,electrofunk
11395,11395,mutek
11396,11396,the west coast sound of holland
11397,11397,loops
11398,11398,this world go crazy
11399,11399,the people united  will never be defeated
11400,11400,brenna maccrimmon
11401,11401,dave mustaine
11402,11402,80s rock
11403,11403,speed
11404,11404,quick
11405,11405,james hetfield
11406,11406,90s metal
11407,11407,lars ulrich
11408,11408,kirk hammett
11409,11409,famous
11410,11410,thrasher
11411,11411,marty
11412,11412,glamour
11413,11413,retropop
11414,11414,nepali rock band
11415,11415,nepali
11416,11416,song for peace
11417,11417,nepali instrumental serene ambient
11418,11418,nepali guitar instumental serene fusion
11419,11419,ben lee
11420,11420,butterfly boucher
11421,11421,thirteen senses
11422,11422,longview
11423,11423,songs that sexually excite me
11424,11424,favourite sad songs
11425,11425,depressed mode
11426,11426,so gay
11427,11427,beautifull
11428,11428,voice lust
11429,11429,wkurw
11430,11430,power dance pop
11431,11431,international
11432,11432,amazing pop
11433,11433,fascinating
11434,11434,ethnic chill
11435,11435,angelic
11436,11436,etheric
11437,11437,mythos
11438,11438,cordovero
11439,11439,melodious
11440,11440,heavenly
11441,11441,old school hip-hop-inspired
11442,11442,best of hip hop
11443,11443,street music
11444,11444,most underrated artists
11445,11445,flow like the blood on a murder scene
11446,11446,hip hop and rap
11447,11447,dmx
11448,11448,gansta rap
11449,11449,real rap
11450,11450,my favourite rappers
11451,11451,no hoodie
11452,11452,wu fam
11453,11453,madlib is like awesome
11454,11454,deutsch rap
11455,11455,deutsche hip-hop
11456,11456,eskibeat
11457,11457,need my guns back
11458,11458,eski
11459,11459,hip-hop alternative talib kweli stones throw records madlib east coast
11460,11460,j dilla changed my life
11461,11461,depeche
11462,11462,meat
11463,11463,twitch
11464,11464,strip
11465,11465,bone
11466,11466,rawr
11467,11467,pretty much amazing
11468,11468,my most favourite song in the entire world
11469,11469,awesome drums
11470,11470,i can play the drums
11471,11471,ragga jungle
11472,11472,underoath
11473,11473,songs that make me feel better
11474,11474,ponyrape
11475,11475,intense-mutha-fuckin-power-violence
11476,11476,:3
11477,11477,my ballz in your mouth :3
11478,11478,shit music is shit
11479,11479,nigga stole ma bike
11480,11480,hard bass
11481,11481,analrape
11482,11482,north korea is best korea
11483,11483,shitting dick nipples
11484,11484,lulz
11485,11485,i want her ass
11486,11486,a honey glazed cock ramming into your ears multiple times
11487,11487,norteno
11488,11488,fgsfds
11489,11489,shit only a retard would listen to
11490,11490,4chan
11491,11491,corridos
11492,11492,nortenas
11493,11493,i accidentally on justin bieber once
11494,11494,gay metal
11495,11495,accordion
11496,11496,dane cook
11497,11497,suicidal black metal with a touch of porngrind and synthesizers
11498,11498,in my head forever
11499,11499,recife
11500,11500,unicef41
11501,11501,fankadeli
11502,11502,andreea banica
11503,11503,inna
11504,11504,mulatos-muzsika
11505,11505,right round
11506,11506,notar mary
11507,11507,modern elektronikus tanczene
11508,11508,pantera - domination
11509,11509,drowning pool
11510,11510,no genre can describe
11511,11511,sleep music
11512,11512,gives me chills
11513,11513,music to kill yourself to
11514,11514,toured with
11515,11515,dark as fuck
11516,11516,electroacoustic
11517,11517,live electronics
11518,11518,rune grammofon
11519,11519,utorn
11520,11520,netaudio
11521,11521,tunes
11522,11522,indie electronica
11523,11523,weblabel
11524,11524,ua
11525,11525,buriedcable
11526,11526,yarema
11527,11527,ragged
11528,11528,intelligent dance music
11529,11529,indie-electronic
11530,11530,thorshji
11531,11531,kiev
11532,11532,scrap basket
11533,11533,sviter
11534,11534,free donwload
11535,11535,smart
11536,11536,smart electronics
11537,11537,kyiv
11538,11538,dumb
11539,11539,audio
11540,11540,neuro
11541,11541,pianist ep
11542,11542,nnnngh
11543,11543,rrarrrr
11544,11544,samba rock
11545,11545,singersongwriter female pop
11546,11546,instrumental piano
11547,11547,fresh love
11548,11548,new wave and eighties
11549,11549,other great tracks
11550,11550,metal for fish
11551,11551,deadened black metal
11552,11552,jamtronica
11553,11553,smash your child against a wall
11554,11554,blacker than the blackest black times infinity
11555,11555,all the people you love in a river of blood
11556,11556,devy metal
11557,11557,derp
11558,11558,vfsix
11559,11559,launge
11560,11560,light trip-hop
11561,11561,moscow
11562,11562,pat appleton
11563,11563,goldfrapp
11564,11564,emilie simon
11565,11565,morcheeba
11566,11566,mandalay
11567,11567,hooverphonic
11568,11568,zero 7
11569,11569,urban myth club
11570,11570,smoke city
11571,11571,peace orchestra
11572,11572,6-string bass
11573,11573,lunascape
11574,11574,pati yang
11575,11575,helicopter girl
11576,11576,lost balance
11577,11577,dark psychedelic trance
11578,11578,full on morning
11579,11579,perfect songs
11580,11580,teenage
11581,11581,spice
11582,11582,cool songs
11583,11583,my life is here
11584,11584,i own
11585,11585,beautiful songs
11586,11586,vicio
11587,11587,best dance singer
11588,11588,heidi
11589,11589,bitchney is back
11590,11590,estranha
11591,11591,putaria
11592,11592,xxxxxtttiiinnnnaaaa
11593,11593,bonustrack
11594,11594,boom boom supersonic boom
11595,11595,putinhas
11596,11596,sonny with a chance
11597,11597,fuckin perfect
11598,11598,4ever
11599,11599,breakaway
11600,11600,siobhan
11601,11601,keisha
11602,11602,amelle
11603,11603,mutya
11604,11604,jade
11605,11605,favorite bands and artists
11606,11606,brooke fraser
11607,11607,keep ya calm
11608,11608,girl name songs
11609,11609,porque te vas
11610,11610,songs about girls
11611,11611,life sucks
11612,11612,sleepy time
11613,11613,death song
11614,11614,tedio
11615,11615,hymns
11616,11616,soul searching
11617,11617,happy melody
11618,11618,songs for christmas
11619,11619,work
11620,11620,nova mpb
11621,11621,new zeland
11622,11622,toxicity
11623,11623,hey
11624,11624,nosowska
11625,11625,kasia
11626,11626,kasia noswoska
11627,11627,melrose place
11628,11628,pretty little liars
11629,11629,life unexpected
11630,11630,hellcats
11631,11631,valentines day
11632,11632,american idol 8
11633,11633,ot7
11634,11634,ot1
11635,11635,american idol 5
11636,11636,the x factor 5
11637,11637,neighbours
11638,11638,nikita
11639,11639,american idol 7
11640,11640,popstars: the rivals
11641,11641,ot5
11642,11642,the last song
11643,11643,the x factor 6
11644,11644,ultimate music hit
11645,11645,matinee group
11646,11646,american idol 3
11647,11647,american idol 6
11648,11648,ot4
11649,11649,american juniors
11650,11650,ot6
11651,11651,the x factor 7
11652,11652,deutschland sucht den superstar 5
11653,11653,the x factor 2
11654,11654,s club 7
11655,11655,american idol 2
11656,11656,los hombres de paco
11657,11657,pantene
11658,11658,fisica o quimica
11659,11659,idol 2006
11660,11660,idol 2005
11661,11661,the x factor 4
11662,11662,el corte ingles
11663,11663,ot2
11664,11664,medical
11665,11665,tv show
11666,11666,serie
11667,11667,vasco
11668,11668,carmen
11669,11669,organ
11670,11670,editors
11671,11671,fuckin great solo
11672,11672,mezclas
11673,11673,freestye
11674,11674,need to listen 100 times in a row
11675,11675,highlife
11676,11676,best of 2005
11677,11677,very good
11678,11678,excelent
11679,11679,europe band
11680,11680,epic pop
11681,11681,christian-rock
11682,11682,back to the 90s
11683,11683,culture of chaos
11684,11684,year of the rabbit
11685,11685,juiz de fora
11686,11686,mc lord magrao
11687,11687,gta san andreas
11688,11688,radio x
11689,11689,grand theft auto san andreas
11690,11690,san andreasm
11691,11691,autolux
11692,11692,electric dreams
11693,11693,elektorpop
11694,11694,this kraft works
11695,11695,ney
11696,11696,muslim
11697,11697,enstrumantal
11698,11698,melancolia
11699,11699,boys with guitars
11700,11700,positivity
11701,11701,female rapper
11702,11702,dark house
11703,11703,minimalist rock
11704,11704,disco filter
11705,11705,electronic folk
11706,11706,ambient sound
11707,11707,spinetta
11708,11708,charly
11709,11709,cat power
11710,11710,calamaro
11711,11711,liliana herrero
11712,11712,zitarrosa
11713,11713,fito
11714,11714,vox dei
11715,11715,pedro aznar
11716,11716,sumo
11717,11717,leon
11718,11718,scofield
11719,11719,refexion
11720,11720,alfredo casero
11721,11721,casero
11722,11722,pappo
11723,11723,abc1
11724,11724,aquelarre
11725,11725,hilda
11726,11726,tension
11727,11727,bersuit
11728,11728,nina simone
11729,11729,violeta
11730,11730,spineta
11731,11731,joni mitchell
11732,11732,lovelovelove
11733,11733,rain is a good thang
11734,11734,lea
11735,11735,the all-american rejects
11736,11736,i will follow you into the dark
11737,11737,jimi hendrix
11738,11738,aerosmith
11739,11739,meta
11740,11740,after forever
11741,11741,tarja turunen
11742,11742,saving abel
11743,11743,anthony green
11744,11744,m0sh
11745,11745,cheetos
11746,11746,keyboard rock
11747,11747,akron
11748,11748,posthumous
11749,11749,whisper signal
11750,11750,down-tempo
11751,11751,alternative folk
11752,11752,shearwater
11753,11753,earnest
11754,11754,misra
11755,11755,sleepy
11756,11756,umsxsw2010
11757,11757,blues pop
11758,11758,from:usa
11759,11759,coachella
11760,11760,to discover
11761,11761,slow core
11762,11762,look into
11763,11763,have seen live
11764,11764,avant-folk
11765,11765,easy going
11766,11766,cool shit
11767,11767,neue deutsche harte
11768,11768,ultra heavy beat
11769,11769,victorian industrial
11770,11770,somafm
11771,11771,big chill
11772,11772,808 state
11773,11773,psy ambient
11774,11774,ambient-breakbeat
11775,11775,mixmaster morris
11776,11776,cerebral
11777,11777,lp5
11778,11778,incunabula
11779,11779,global communication
11780,11780,bonobo
11781,11781,richard d james
11782,11782,warp records
11783,11783,dj kicks
11784,11784,husband and wife duets
11785,11785,french vocalist
11786,11786,franz schubert
11787,11787,buffetlibre
11788,11788,blogs
11789,11789,amnesty international
11790,11790,teatro petrella
11791,11791,the world is round
11792,11792,mark plati
11793,11793,amnesty
11794,11794,alernative
11795,11795,amycanbe
11796,11796,digital
11797,11797,bub
11798,11798,progressive synth pop
11799,11799,bubby
11800,11800,bubbylicious
11801,11801,bubbysauras
11802,11802,male fronted metal
11803,11803,sevillanas
11804,11804,blondelicious
11805,11805,saso
11806,11806,fan
11807,11807,q
11808,11808,thundercats tribute
11809,11809,great beatles cover
11810,11810,lilian garcia
11811,11811,two thirty-six
11812,11812,mnogo dobro
11813,11813,one
11814,11814,syndrom ciarek
11815,11815,hall and oates
11816,11816,jewel
11817,11817,kane
11818,11818,hbk
11819,11819,country taggradio
11820,11820,figure 8
11821,11821,q5
11822,11822,most awesome person to ever exist
11823,11823,i know him
11824,11824,the oddest thing ive ever heard
11825,11825,chris kirkpatrick is hot
11826,11826,300
11827,11827,frickin awesome
11828,11828,great composers
11829,11829,awesome soundtracks
11830,11830,molested ken casey
11831,11831,celtic punk
11832,11832,summer feeling
11833,11833,mega mix
11834,11834,synthie pop
11835,11835,smexiiness 8d
11836,11836,englisch
11837,11837,mittelalter
11838,11838,best songs
11839,11839,electrogoth
11840,11840,neue deutsche haerte
11841,11841,ndh
11842,11842,crossover thrash metal
11843,11843,nigger music
11844,11844,macumba music
11845,11845,abba cover
11846,11846,worst song ever
11847,11847,prom
11848,11848,songs i never get sick of
11849,11849,isa
11850,11850,pretty fucking awesome
11851,11851,bitter sweet
11852,11852,sanna
